symbol;priceChange;priceChangePercent;weightedAvgPrice;prevClosePrice;lastPrice;lastQty;bidPrice;bidQty;askPrice;askQty;openPrice;highPrice;lowPrice;volume;quoteVolume;openTime;closeTime;firstId;lastId;count
ICPBUSD;0,00000000;0,000;0,00000000;3,89700000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ICPUSDT;-1,06600000;-7,522;13,42370696;14,17200000;13,10600000;0,99000000;13,10600000;59,87000000;13,10900000;0,67000000;14,17200000;14,53200000;12,62000000;5935416,00000000;79675285,06776000;2024-01-04 22:12:09.422;2024-01-05 22:12:09.422;116259516;116625867;366352
SHIBEUR;-0,00000028;-3,050;0,00000892;0,00000919;0,00000890;223983,00;0,00000891;133771726,00;0,00000892;186754,00;0,00000918;0,00000927;0,00000863;25768746710,00;229769,75525490;2024-01-04 22:12:01.971;2024-01-05 22:12:01.971;13001865;13003328;1464
SHIBRUB;0,00000000;0,000;0,00000000;0,00057730;0,00000000;0,00;0,00000000;0,00;0,00000000;0,00;0,00000000;0,00000000;0,00000000;0,00;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ETCEUR;-0,35000000;-1,720;20,88850440;20,29000000;20,00000000;1,76000000;0,00000000;0,00000000;0,00000000;0,00000000;20,35000000;21,95000000;20,00000000;1726,87000000;36071,73160000;2023-12-28 03:00:18.954;2023-12-29 03:00:18.954;1088381;1088549;169
ETCBRL;0,00000000;0,000;0,00000000;202,40000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
DOGEBIDR;0,00;0,000;0,00;955,00;0,00;0,00000000;0,00;0,00000000;0,00;0,00000000;0,00;0,00;0,00;0,00000000;0,00;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ARBTC;-0,00000260;-1,260;0,00020472;0,00020630;0,00020380;7,77000000;0,00020330;8,22000000;0,00020400;65,00000000;0,00020640;0,00020980;0,00019820;15927,07000000;3,26055674;2024-01-04 22:12:09.698;2024-01-05 22:12:09.698;6071801;6074138;2338
ARBNB;0,00000000;0,000;0,00000000;0,02183000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ARBUSD;0,00000000;0,000;0,00000000;3,85200000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ARUSDT;-0,23200000;-2,544;8,92042125;9,12500000;8,88800000;5,86000000;8,88900000;0,88000000;8,89200000;0,85000000;9,12000000;9,28600000;8,63000000;741349,97000000;6613154,02942000;2024-01-04 22:12:09.355;2024-01-05 22:12:09.355;48307580;48378816;71237
POLSBTC;-0,00000138;-6,565;0,00002042;0,00002096;0,00001964;25,80000000;0,00001949;18,60000000;0,00001965;1410,20000000;0,00002102;0,00002177;0,00001948;21494,00000000;0,43884359;2024-01-04 22:11:38.861;2024-01-05 22:11:38.861;3466360;3466727;368
POLSBNB;-0,00020800;-7,133;0,00280167;0,00291600;0,00270800;117,50000000;0,00270800;208,50000000;0,00273100;346,00000000;0,00291600;0,00292100;0,00270800;44064,50000000;123,45405410;2024-01-04 22:02:39.615;2024-01-05 22:02:39.615;639986;640484;499
POLSBUSD;0,00000000;0,000;0,00000000;0,25670000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
POLSUSDT;-0,07710000;-8,288;0,88631551;0,93000000;0,85320000;4,60000000;0,85180000;11,80000000;0,85300000;69,50000000;0,93030000;0,93480000;0,85050000;769572,80000000;682084,30595000;2024-01-04 22:11:57.443;2024-01-05 22:11:57.443;12888131;12896113;7983
MDXBTC;-0,00000015;-9,202;0,00000152;0,00000163;0,00000148;18243,50000000;0,00000147;1012,00000000;0,00000148;2505,50000000;0,00000163;0,00000168;0,00000144;2545302,40000000;3,86039413;2024-01-04 22:11:06.478;2024-01-05 22:11:06.478;2508804;2511001;2198
MDXBNB;0,00000000;0,000;0,00000000;0,00061900;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
MDXBUSD;0,00000000;0,000;0,00000000;0,06440000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
MDXUSDT;-0,00760000;-10,570;0,06725271;0,07210000;0,06430000;209,80000000;0,06420000;255,80000000;0,06430000;10808,40000000;0,07190000;0,07280000;0,06240000;50908910,70000000;3423761,97899000;2024-01-04 22:12:09.635;2024-01-05 22:12:09.635;23603298;23628544;25247
MASKBNB;-0,00011000;-1,027;0,01082308;0,01076000;0,01060000;1,20000000;0,01056000;30,00000000;0,01063000;1040,80000000;0,01071000;0,01110000;0,01050000;6225,00000000;67,37365200;2024-01-04 22:12:02.849;2024-01-05 22:12:02.849;882598;882795;198
MASKBUSD;0,00000000;0,000;0,00000000;3,58700000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
MASKUSDT;-0,10700000;-3,112;3,43174496;3,43800000;3,33100000;192,60000000;3,33100000;1859,60000000;3,33200000;23,90000000;3,43800000;3,56900000;3,24300000;7086376,80000000;24318637,86830000;2024-01-04 22:12:08.363;2024-01-05 22:12:08.363;55407960;55497521;89562
LPTBTC;-0,00000840;-5,009;0,00016187;0,00016780;0,00015930;2,02000000;0,00015880;1,32000000;0,00015900;494,15000000;0,00016770;0,00016870;0,00015670;22628,39000000;3,66292463;2024-01-04 22:12:09.361;2024-01-05 22:12:09.361;3081543;3083730;2188
LPTBNB;-0,00075000;-3,269;0,02228153;0,02306000;0,02219000;72,63000000;0,02202000;14,40000000;0,02211000;19,86000000;0,02294000;0,02294000;0,02182000;1898,63000000;42,30438890;2024-01-04 22:11:51.734;2024-01-05 22:11:51.734;442777;442874;98
LPTBUSD;0,00000000;0,000;0,00000000;6,16000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
LPTUSDT;-0,47000000;-6,334;7,07206442;7,42000000;6,95000000;37,16000000;6,94000000;491,60000000;6,95000000;346,48000000;7,42000000;7,44000000;6,76000000;570584,92000000;4035213,30910000;2024-01-04 22:12:07.282;2024-01-05 22:12:07.282;21991544;22012844;21301
ETHUAH;-599,00000000;-0,603;98771,45044218;99350,00000000;98671,00000000;0,00840000;98488,00000000;0,08940000;98734,00000000;0,16420000;99270,00000000;101367,00000000;96964,00000000;33,86650000;3345043,32640000;2024-01-04 22:11:54.415;2024-01-05 22:11:54.415;890679;890963;285
MATICBRL;-0,27300000;-6,226;4,17434804;4,39700000;4,11200000;7,90000000;4,10700000;1386,10000000;4,11000000;366,10000000;4,38500000;4,42500000;4,01500000;489818,90000000;2044674,56730000;2024-01-04 22:12:04.161;2024-01-05 22:12:04.161;1732560;1735786;3227
SOLEUR;-6,68000000;-6,880;92,17551186;97,19000000;90,42000000;6,03000000;90,46000000;8,56000000;90,49000000;0,13000000;97,10000000;97,88000000;87,34000000;40218,86000000;3707194,00710000;2024-01-04 22:12:07.950;2024-01-05 22:12:07.950;12426541;12440450;13910
SHIBBRL;-0,00000185;-3,737;0,00004791;0,00004960;0,00004765;17207966,00;0,00004768;314532,00;0,00004770;11017230,00;0,00004950;0,00004991;0,00004640;13466388182,00;645135,42603942;2024-01-04 22:12:07.137;2024-01-05 22:12:07.137;6202957;6206731;3775
AGIXBTC;-0,00000043;-6,370;0,00000657;0,00000675;0,00000632;30,00000000;0,00000632;14613,00000000;0,00000634;12008,00000000;0,00000675;0,00000678;0,00000630;1837603,00000000;12,07958890;2024-01-04 22:12:06.331;2024-01-05 22:12:06.331;11556160;11559431;3272
ICPEUR;-0,85100000;-6,543;12,30384237;13,03600000;12,15600000;11,04000000;11,97000000;15,25000000;12,03500000;15,26000000;13,00700000;13,29800000;11,58000000;17454,91000000;214762,46119000;2024-01-04 22:12:06.482;2024-01-05 22:12:06.482;962181;963238;1058
MATICGBP;-0,03250000;-3,817;0,84909005;0,83770000;0,81900000;70,10000000;0,00000000;0,00000000;0,00000000;0,00000000;0,85150000;0,91000000;0,79880000;20639,30000000;17524,62418000;2023-12-28 04:00:26.507;2023-12-29 04:00:26.507;925110;925314;205
SHIBTRY;-0,00000613;-2,023;0,00029694;0,00030302;0,00029689;119737954,00;0,00029681;50527,00;0,00029698;101064,00;0,00030302;0,00030676;0,00028800;202099460499,00;60012056,77331413;2024-01-04 22:12:07.823;2024-01-05 22:12:07.823;53553714;53570890;17177
MATICBIDR;0,00;0,000;0,00;8382,00;0,00;0,00000000;0,00;0,00000000;0,00;0,00000000;0,00;0,00;0,00;0,00000000;0,00;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
MATICRUB;0,00000000;0,000;0,00000000;76,47000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
NUBTC;0,00000000;0,000;0,00000000;0,00001240;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
NUBNB;0,00000000;0,000;0,00000000;0,00126770;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
NUBUSD;0,00000000;0,000;0,00000000;0,54530000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
NUUSDT;0,00000000;0,000;0,00000000;0,54360000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
XVGUSDT;-0,00024500;-6,690;0,00353518;0,00366300;0,00341700;4538,00000000;0,00341500;39744,00000000;0,00341800;34257,00000000;0,00366200;0,00370200;0,00339200;634720244,00000000;2243851,89505800;2024-01-04 22:12:04.206;2024-01-05 22:12:04.206;18591043;18609475;18433
RLCBUSD;0,00000000;0,000;0,00000000;1,78300000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
CELRBUSD;0,00000000;0,000;0,00000000;0,01148000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ATMBUSD;0,00000000;0,000;0,00000000;2,42000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ZENBUSD;0,00000000;0,000;0,00000000;7,19000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
FTMBUSD;0,01590000;3,917;0,41794021;0,40550000;0,42180000;30,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,40590000;0,44600000;0,39040000;552627,00000000;230965,04190000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;44808565;44810205;1641
THETABUSD;0,00000000;0,000;0,00000000;0,61600000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
WINBUSD;0,00000000;0,000;0,00000000;0,00006940;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
KAVABUSD;0,00000000;0,000;0,00000000;0,62400000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
XEMBUSD;0,00000000;0,000;0,00000000;0,09630000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ATABTC;-0,00000007;-2,991;0,00000236;0,00000235;0,00000227;657,00000000;0,00000226;66863,00000000;0,00000228;63986,00000000;0,00000234;0,00000245;0,00000225;809258,00000000;1,90704048;2024-01-04 22:11:41.845;2024-01-05 22:11:41.845;4396091;4397390;1300
ATABNB;0,00000000;0,000;0,00000000;0,00036900;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ATABUSD;0,00000000;0,000;0,00000000;0,07920000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ATAUSDT;-0,00490000;-4,716;0,10293126;0,10390000;0,09900000;13516,00000000;0,09910000;370,00000000;0,09920000;51947,00000000;0,10390000;0,10800000;0,09720000;30084858,00000000;3096672,39070000;2024-01-04 22:11:59.658;2024-01-05 22:11:59.658;50477707;50502764;25058
GTCBTC;-0,00000137;-4,860;0,00002761;0,00002831;0,00002682;5,90000000;0,00002675;225,10000000;0,00002681;44,40000000;0,00002819;0,00002873;0,00002599;131216,00000000;3,62270575;2024-01-04 22:12:09.356;2024-01-05 22:12:09.356;2746924;2748857;1934
GTCBNB;0,00000000;0,000;0,00000000;0,01860000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
GTCBUSD;0,00000000;0,000;0,00000000;0,95200000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
GTCUSDT;-0,08400000;-6,699;1,19745347;1,25400000;1,17000000;59,70000000;1,17100000;353,80000000;1,17200000;185,50000000;1,25400000;1,27100000;1,12900000;3447956,70000000;4128767,71250000;2024-01-04 22:12:09.346;2024-01-05 22:12:09.346;28584282;28616949;32668
TORNBTC;0,00000000;0,000;0,00000000;0,00023980;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
TORNBNB;0,00000000;0,000;0,00000000;0,09058000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
TORNBUSD;0,00000000;0,000;0,00000000;1,69000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
TORNUSDT;0,00000000;0,000;0,00000000;4,06000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
MATICTRY;-1,33800000;-4,980;25,95030750;26,91900000;25,52700000;1,40000000;25,56700000;2150,20000000;25,60700000;4993,00000000;26,86500000;26,93400000;25,02700000;715442,10000000;18565942,49490000;2024-01-04 22:12:00.472;2024-01-05 22:12:00.472;5347948;5351294;3347
ETCGBP;0,00000000;0,000;0,00000000;26,54000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
SOLGBP;3,27000000;3,856;84,27703144;84,85000000;88,08000000;2,33000000;0,00000000;0,00000000;0,00000000;0,00000000;84,81000000;89,31000000;80,17000000;502,87000000;42380,39080000;2023-12-28 04:00:28.867;2023-12-29 04:00:28.867;1143036;1143472;437
BAKEBTC;-0,00000023;-2,620;0,00000852;0,00000878;0,00000855;27,00000000;0,00000851;1936,90000000;0,00000853;543,00000000;0,00000878;0,00000882;0,00000784;1815738,00000000;15,46694837;2024-01-04 22:12:09.043;2024-01-05 22:12:09.043;3916670;3922305;5636
COTIBUSD;0,00000000;0,000;0,00000000;0,03732000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
KEEPBTC;0,00000000;0,000;0,00000000;0,00001432;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
KEEPBNB;0,00000000;0,000;0,00000000;0,00145070;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
KEEPBUSD;0,00000000;0,000;0,00000000;0,62600000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
KEEPUSDT;0,00000000;0,000;0,00000000;0,62510000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
SOLTRY;-197,40000000;-6,155;3054,56878179;3210,40000000;3009,50000000;8,97000000;3011,50000000;14,65000000;3012,70000000;15,45000000;3206,90000000;3238,80000000;2913,00000000;52920,14000000;161648207,57200000;2024-01-04 22:12:09.652;2024-01-05 22:12:09.652;15482574;15496083;13510
RUNEGBP;0,00000000;0,000;0,00000000;1,27800000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
SOLBRL;-38,90000000;-7,431;494,07151775;525,60000000;484,60000000;0,08000000;483,30000000;21,44000000;484,00000000;3,62000000;523,50000000;528,20000000;468,40000000;8028,86000000;3966831,04600000;2024-01-04 22:12:04.150;2024-01-05 22:12:04.150;2429863;2433254;3392
SCBUSD;0,00000000;0,000;0,00000000;0,00366400;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
CHRBUSD;0,00000000;0,000;0,00000000;0,10850000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
STMXBUSD;0,00000000;0,000;0,00000000;0,00585100;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
HNTBUSD;0,00000000;0,000;0,00000000;1,22800000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
FTTBUSD;0,00000000;0,000;0,00000000;1,13000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
DOCKBUSD;0,00000000;0,000;0,00000000;0,01527000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ADABIDR;0,00;0,000;0,00;3965,00;0,00;0,00000000;0,00;0,00000000;0,00;0,00000000;0,00;0,00;0,00;0,00000000;0,00;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ERNBNB;0,00000000;0,000;0,00000000;0,00669000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ERNBUSD;0,00000000;0,000;0,00000000;1,47100000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ERNUSDT;-0,08500000;-4,161;1,98894844;2,04300000;1,95800000;0,10000000;1,95500000;12,70000000;1,95600000;246,20000000;2,04300000;2,05400000;1,91800000;368853,30000000;733630,19690000;2024-01-04 22:12:07.708;2024-01-05 22:12:07.708;16055309;16060825;5517
KLAYBTC;-0,00000033;-6,861;0,00000465;0,00000482;0,00000448;1151,70000000;0,00000447;748,20000000;0,00000449;9265,90000000;0,00000481;0,00000483;0,00000445;327611,50000000;1,52389441;2024-01-04 22:12:00.846;2024-01-05 22:12:00.846;2299908;2301352;1445
KLAYBNB;0,00000000;0,000;0,00000000;0,00061800;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
KLAYBUSD;0,00000000;0,000;0,00000000;0,13540000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
KLAYUSDT;-0,01760000;-8,251;0,20334776;0,21330000;0,19570000;81,40000000;0,19550000;4319,90000000;0,19560000;153,10000000;0,21330000;0,21440000;0,19150000;17240131,20000000;3505742,01802000;2024-01-04 22:12:02.201;2024-01-05 22:12:02.201;28135447;28164925;29479
RUNEEUR;-0,27400000;-5,466;4,76909538;5,00200000;4,73900000;5,40000000;4,71400000;137,00000000;4,72600000;58,50000000;5,01300000;5,01300000;4,60100000;3168,40000000;15110,40180000;2024-01-04 22:12:07.301;2024-01-05 22:12:07.301;757974;758098;125
MATICAUD;0,00000000;0,000;0,00000000;1,21410000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
DOTRUB;0,00000000;0,000;0,00000000;493,50000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
UTKBUSD;0,00000000;0,000;0,00000000;0,05610000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
IOTXBUSD;0,00000000;0,000;0,00000000;0,02148000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
PHAUSDT;-0,00560000;-4,870;0,11163417;0,11500000;0,10940000;1144,00000000;0,10930000;14537,00000000;0,10960000;12471,00000000;0,11500000;0,11550000;0,10840000;14111645,00000000;1575341,84060000;2024-01-04 22:12:09.820;2024-01-05 22:12:09.820;16820664;16831694;11031
SOLRUB;0,00000000;0,000;0,00000000;5467,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
RUNEAUD;0,00000000;0,000;0,00000000;17,40400000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
BUSDUAH;0,00000000;0,000;0,00000000;41,12000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
BONDBTC;-0,00000120;-1,392;0,00008586;0,00008660;0,00008500;2,53000000;0,00008480;27,00000000;0,00008490;3,26000000;0,00008620;0,00008820;0,00008370;23553,98000000;2,02234611;2024-01-04 22:12:05.802;2024-01-05 22:12:05.802;2696299;2699681;3383
BONDBNB;0,00000000;0,000;0,00000000;0,02969000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
BONDBUSD;0,00000000;0,000;0,00000000;4,26200000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
BONDUSDT;-0,11900000;-3,106;3,76001114;3,83200000;3,71200000;3,82000000;3,71000000;85,57000000;3,71300000;295,91000000;3,83100000;3,87600000;3,60000000;1210142,15000000;4550147,96882000;2024-01-04 22:12:09.646;2024-01-05 22:12:09.646;25258425;25289175;30751
MLNBTC;-0,00003200;-7,064;0,00043501;0,00045400;0,00042100;6,06400000;0,00041900;64,44000000;0,00042100;2,96500000;0,00045300;0,00045900;0,00041800;1497,46900000;0,65141193;2024-01-04 22:12:06.923;2024-01-05 22:12:06.923;1918959;1919483;525
